Inchkey,SMILES,LogD7.4,%C,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
GJFXODQPYBBWHJ-UHFFFAOYSA-N,O=C(Nc1cc(OC)cnc1)c1c(C)ccc(NC(=O)c2cc(C(C#N)(C)C)ccc2)c1,3.04,99.870621,66.809029,0,0,3,5,5,0,18,0,56,2,7,32,22,86.32148,1.541455,0,0,25,0,0,24,0,4,3,0,0,1.5086479,-2.5075121,-0.59868866,0.57849938,2.5282402,-2.4606524,-0.53685105,0.65298164,2.5843871,-2.2692595,-0.39900821,0.75774235,2.7750657,33.368969,6,0.17647059,18,58,2,34,4,9,0.2647059,37,1,23.302753,18.392675,15.273502,17.474327,15.228714,9.9747267,7.2141018,9.6185579,0,0,0.72408569,17,0,-0.81028473,-0.42812699,0.030585209,2.604959,-0.99551237,-0.33854589,0.14118658,2.6971834,-0.51047802,-0.20629686,0.16102035,2.8974438,8.63622,13.631612,8.1654625,4.7284899,4.7298737,-6.3596673,0,13.301272,12.466168,0.0032434997,14,9.4875755,1.0220671,0.0019368028,26.602076,12.109375,7.25,18.048,8.1038055,4.8050799,4.5705462,7,2,1,0,4.0650001,-5.40696,12.373614,0,1,18,1,3,7,1,0,0,2.5050657,-2.5050657,0.10246238,0.13825455,74.502762,124.39943,0,17.238026,0,25.899061,0,121.93463,36.764713,0,17.742489,0,32.816418,2.7775381,0.86457521,0.46696198,0.078387827,0.13542478,0.53303802,0.057036962,392.58206,212.03578,35.593956,61.493019,242.03928,25.899061,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,454.07507,0,0,0,454.07507,0,9,0,3,0,0,0.15625,4.7044039,10.999887,63.324596,0,47.661102,60.466732,35.383869,0,175.57419,0,110.73497,12.29554,47.724434,58.844772,0,34.587475,41.534996,175.57419,10.517568,135.36191,104.11,0.35236704,6.0874629,3.8451471,9.6932335,454.07507,591.76971,53.062664,0,0,11.365152,321.64252,46.198566,64.427818,428.492,3282,51,164
BCNOOLQBJMDPLK-UHFFFAOYSA-N,Clc1c(OC(C)C)cc2NC3=C(C(=O)c2c1)CCCC3,2.9000001,99.999405,45.046272,0,0,1,1,2,0,6,0,38,1,3,20,16,58.362595,1.5358578,0,0,16,1,0,18,0,1,2,0,0,1.7057637,-2.6597867,-0.4235605,0.43814722,2.6255679,-2.5384183,-0.27177849,0.66375583,2.7648141,-2.3963294,-0.17498544,0.69894725,2.8997657,23.631725,2,0.090909094,6,40,2,22,4,2,0.090909094,32,0,14.275657,12.510868,10.060478,10.861443,9.5585508,7.4774051,5.7665076,6.7708569,0,0,0.76072776,10,0,-0.80384225,-0.38947263,-0.048300814,2.6240602,-0.92100763,-0.26357582,0.16152167,2.7528172,-0.52287352,-0.1539025,0.19581012,2.9054213,3.3206968,6.8086653,4.0476732,3.6121867,3.61219,-4.3284831,0,5.8965316,7.9698386,8.4535177e-006,13.139216,12.072959,1.0001291,5.9471458e-006,14.917356,6.0117188,2.9789076,12.606633,5.0326095,2.4765096,3.1722131,3,1,1,0,3.882,-4.2848101,8.0005093,0,1,16,1,3,3,1,0,0,1.222389,-1.222389,0.15701599,0.27857023,77.531586,30.679352,8.6190128,8.458519,0,0,0,96.810417,29.581947,0,0,0,13.703812,2.503756,0.93949878,0.53231096,0.060501192,0.060501192,0.46768904,0,251.68083,142.59993,16.207567,16.207567,125.28847,0,0.5,1,0,0,0,0,1,0,0,0,1,0,267.8884,0,0,0,267.8884,0,5,0,3,0,0,0.2,4.5634999,10.999887,23.698362,6.4686494,0,27.047791,5.9423227,3.5006065,35.286369,75.473625,113.80085,8.0663204,23.862217,10.999887,0,24.340582,20.767498,110.75999,5.6876111,105.80067,38.330002,0.49991596,5.4594316,3.0498247,8.3543644,267.8884,383.55112,16.070677,0,0,5.6825762,222.50278,8.458519,21.753254,291.77798,771,34,108
NIHJLLRQVKJRSV-BUHFOSPRSA-M,O=C([O-])c1ccc(N=NN(CCCC)C)cc1,0.97000003,99.770691,36.692688,1,0,0,1,2,2,6,0,33,0,2,17,11,52.690567,1.5966839,0,0,12,0,0,16,0,3,2,0,0,2.1049333,-2.6153281,-0.57729161,0.48045093,2.5524845,-2.6005895,-0.49314803,0.61322916,2.6458538,-2.3639982,-0.29806185,0.68174791,2.7998161,21.387312,6,0.35294119,6,33,2,17,7,6,0.35294119,25,0,12.673362,10.088859,7.9307213,8.681798,8.130229,5.5737705,3.7784741,4.6734333,0,0,0.72794116,12,-1,-0.83955401,-0.414213,-0.045447819,2.2940898,-1.4897296,-0.28756389,0.088897705,2.4023981,-0.5279519,-0.17115034,0.11064988,2.5545051,10.331161,4.3975458,4.3975458,1.6148392,1.6123533,-2.9459128,0,5.5416579,6.6186285,-0.99425852,14,9.2384777,1.0359966,0.0034327144,15.058824,8.1632652,5.9281664,11.07217,5.8760157,4.1951923,3.8270733,5,0,1,0,1.262,-2.5007401,6.6141472,1,1,7,1,1,6,0,0,0,0.89696348,-1.8969635,0.097889975,0.2871075,79.084877,47.000366,0,0,0,0,0,35.419662,65.118301,9.4210396,0,0,0,27.133842,0.89689928,0.52091283,0.10310069,0.10310069,0.47908714,0,236.04424,137.09285,27.133842,27.133842,126.08524,0,0.5,1,0,0,0,0,1,0,0,0,1,0,263.17807,0,0,0,263.17807,0,6,0,1,0,0,0,1.7807,42.683342,4.4657998,0,18.439579,27.047791,66.100677,0,70.572739,37.736813,36.082764,6.28265,66.545563,36.205284,0,3.185575,2.7567475,108.30955,19.903585,66.223206,68.089996,0.52255934,5.0874629,3.3448884,7.8166928,263.17807,321.83783,49.714386,27.133842,0,0,187.36647,14.708499,49.714386,234.27899,636,20,76
MHJFZJJXUXOKHM-UHFFFAOYSA-N,N#CCCn1c(Nc2ccccc2)cc(C)n1,2.3,98.240417,36.615101,0,0,1,2,2,0,11,0,31,1,3,17,11,44.171402,1.4248838,0,0,13,0,0,14,0,4,0,0,0,1.8033943,-2.3882303,-0.5332945,0.58339977,2.4226298,-2.3203676,-0.41817498,0.67944485,2.5179429,-2.1469522,-0.3868863,0.7272588,2.6781752,18.604898,4,0.22222222,11,32,0,18,3,5,0.27777779,20,1,12.087576,9.7199564,7.878315,9.0960121,8.2920246,5.5286355,3.8415873,5.2103434,0,0,0.6986044,10,0,-0.83417153,-0.38591203,0.07879559,2.3579459,-0.89587706,-0.26386139,0.1429074,2.4851258,-0.50503552,-0.18012282,0.19305076,2.6489763,3.9427571,6.569181,4.556828,2.5427153,2.561383,-3.3107345,0,6.9970064,6.8155851,0.043053329,14,8.3468809,1.194263,0.026235787,13.432098,6.8052931,4,8.7732611,4.3133078,2.474705,2.225987,4,1,1,0,1.5420001,-2.2191899,6.7719584,0,1,11,1,2,5,0,0,0,1.159067,-1.159067,0.11647409,0.21747352,28.026482,83.015785,19.809576,0,0,0,0,55.51239,36.764713,0,27.163528,0.13689101,0,0,0.99945337,0.47749001,0.00054662523,0.00054662523,0.52250999,0,250.29247,119.57752,0.13689101,0.13689101,130.85184,0,0.5,1,0,0,0,0,1,0,0,0,1,0,250.42937,0,0,0,250.42937,0,5,0,2,0,0,0.7647059,3.1152041,0,36.450329,0,47.661102,2.7567475,0,0,105.85911,18.868406,56.850262,6.7123699,0,49.498936,0,19.358494,23.095419,143.16708,0,33.326015,53.639999,0.54234898,5.1699252,3.0498621,7.8671174,250.42937,323.9072,27.163528,0,0,5.6825762,173.76653,31.490068,32.846104,226.28299,555,20,82
HJKOMDGDQNVWIO-UHFFFAOYSA-N,FC(F)(F)c1c(Cc2c(C(=O)N3CCC3)c3C(=O)NC(=O)N(CC(C)C)c3s2)cccc1,3,89.726898,63.666447,0,0,2,3,3,0,11,0,54,1,4,32,23,100.28427,1.8571161,0,0,22,0,3,22,0,3,3,0,1,1.6068472,-2.7279506,-0.49262029,0.47086167,2.6637146,-2.7977195,-0.33825836,0.62462324,2.6352293,-2.4544201,-0.29972172,0.67493904,2.9350197,37.433556,6,0.17142858,11,57,3,35,4,7,0.2,43,0,23.206377,18.400095,13.422285,14.637464,15.074406,11.120974,6.5974059,7.9846172,0,0,0.84072483,11,0,-0.89781892,-0.39573658,-0.017890925,2.7880723,-1.1698819,-0.27862883,0.20206837,2.8479307,-0.57452947,-0.1885763,0.16860296,3.0747502,6.947485,10.575049,7.2344956,4.667747,4.6800647,-6.4927912,0,9.3668489,11.693844,-0.044866391,8.3280554,12.057046,1.2075676,0.027744196,25.103674,9.9323606,5.1775441,19.79233,7.7671828,4.0255904,4.8040829,6,1,1,0,4.32476,-5.93082,11.630457,0,1,20,0,4,5,2,0,0,2.7146723,-2.7146723,0.15386014,0.12456973,122.97269,21.478622,0,28.379631,0,25.899061,26.486044,31.86607,78.444672,0,35.725906,13.566921,27.270733,0,0.77378076,0.45347896,0.099098787,0.22621922,0.54652107,0.12712044,318.86758,186.8743,40.837654,93.222763,225.21605,52.385105,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,412.09036,0,0,0,412.09036,0,6,0,4,0,0,0.34375,4.8408699,21.135065,18.471838,0,55.318733,66.235931,18.868406,7.7595162,70.572739,18.868406,167.60185,11.42527,71.586647,48.004654,33.305378,14.100701,0.92957383,108.30955,70.66626,97.929718,69.720001,0.3597711,6.129283,3.3367388,9.7647686,412.09036,553.68414,40.700764,0,0,5.6825762,303.00131,43.339603,46.383339,465.496,2660,55,176
PLQWTOQXQJAHBY-UHFFFAOYSA-P,O(C)c1c(C[NH2+]CCc2cc(CC[NH2+]C[C@H](O)c3c4SC(=O)Nc4c(O)cc3)ccc2)cccc1,0.91000003,89.4422,78.932167,0,0,2,4,4,0,18,2,68,3,7,35,27,106.34562,1.5639062,0,0,27,0,0,33,0,3,4,0,1,1.079704,-2.6303396,-0.58731836,0.66518646,2.6346624,-3.3985794,-0.54468811,0.75126523,2.5674846,-2.4387686,-0.45389518,0.81085265,2.8325346,41.889832,12,0.31578946,18,71,1,38,7,12,0.31578946,52,0,24.622746,20.683863,16.093494,18.087212,17.046045,12.723025,8.0669851,10.565646,1,0,0.7368179,20,2,-0.86924654,-0.38749561,0.18687668,2.8012381,-2.2477529,-0.30795735,0.1546565,2.8084407,-0.63711196,-0.21483789,0.18489164,3.0238845,5.2275748,46.828922,16.02145,0.50112373,-3.51087,-1.5375679,0,11.337317,14.120119,1.9527504,8.3163309,16.272884,1.2753989,0.028474683,28.01939,14.235294,7.9926538,22.734856,11.475607,6.4129043,7.4541793,7,7,1,1,4.223,-4.7943101,14.096657,0,1,22,0,4,12,3,0,0,4.9785776,-2.9785779,0.069686987,0.12807827,68.063507,143.83974,31.289577,8.6190128,20.648346,14.925592,34.476051,48.687504,98.03923,0,0,0,13.566921,18.175728,0.7965495,0.35670248,0.063443273,0.20345052,0.64329749,0.14000724,398.53857,178.46939,31.742649,101.79264,321.86182,70.049988,0.5,1,0,0,0,0,1,0,0,0,1,0,500.33121,0,0,0,500.33121,0,10,0,4,0,0,0.085714288,2.54584,97.79184,21.634693,0,55.318733,12.7423,74.67141,0,176.43184,6.4686494,87.764938,13.72591,23.862217,97.79184,1.5507339,29.697805,20.767498,232.60823,58.942677,67.603409,112.01,0.33549348,6.2479277,4.1821394,9.9129324,500.33121,672.68182,16.070677,0,11.365152,17.047728,371.41287,14.925592,60.252247,495.64398,4905,52,178
KJHOKACGVDIVGB-UHFFFAOYSA-N,O=C(Nc1cc(NC(=O)c2ccc(OCc3ccncc3)cc2)c(C)cc1)c1cc(N2CCOCC2)ccc1,3.2,99.452293,82.171791,0,0,3,4,5,0,24,0,69,2,7,39,29,104.70139,1.5174114,0,0,31,0,0,30,0,4,4,0,0,1.0221832,-2.6654024,-0.62919784,0.68767053,2.5984108,-2.7813807,-0.53807992,0.74908906,2.5144999,-2.3859568,-0.46797743,0.85431087,2.8714306,43.164211,8,0.18604651,24,73,2,43,2,10,0.23255815,47,0,27.028522,21.723207,18.195787,20.915638,19.046846,12.829197,8.9783382,12.201075,0,0,0.72542626,23,0,-0.82717657,-0.42062473,0.087593839,2.6674438,-0.99674547,-0.342051,0.16445385,2.7622075,-0.50609523,-0.21605732,0.19305076,2.9640911,9.1778393,15.276169,10.08307,5.2214856,5.2273736,-7.3450451,0,15.523013,15.161402,0.013644774,14,8.859067,1.0748137,0.0081905397,30.457544,15.464328,8.9934263,21.369804,10.741189,6.201447,5.8855672,8,2,0,2,4.1750002,-6.26436,15.084754,0,1,30,0,5,10,3,0,0,3.03565,-3.03565,0.084453151,0.12426248,114.24992,142.8855,0,17.238026,0,25.899061,0,157.9687,24.509808,0,0,0,32.816418,5.2812943,0.87712985,0.42349383,0.073145442,0.12287018,0.5765062,0.049724728,456.85196,220.57622,38.097713,63.996773,300.27252,25.899061,0.47826087,0.91666669,0,0,0,0,1,0,0,0,1,0,520.84875,0,0,0,520.84875,0,12,0,5,0,0,0.48717949,5.5766201,14.124202,63.324596,10.999887,78.731674,60.466732,0,0,263.7901,0,67.765945,15.17754,58.724319,27.785418,3.1243138,17.985727,44.291744,284.71637,89.249237,33.326015,92.790001,0.31356117,6.4262648,4.2538195,10.238576,520.84875,720.41089,37.823929,0,0,11.365152,419.68365,25.899061,49.189083,522.60498,6224,59,202
DWCCRQIZTUMSIO-UHFFFAOYSA-O,Oc1ccc(NC=2SC3(CC[NH+]=2)CCCCC3)cc1,1.96,98.237022,46.304653,1,0,0,1,1,0,6,2,40,1,2,19,15,60.035099,1.5008775,0,0,15,0,0,21,0,2,1,0,1,1.5088755,-2.8167257,-0.63398641,0.74377877,2.7984459,-3.0986793,-0.56346649,0.80591482,2.8896563,-2.5615273,-0.49986199,0.85431087,3.0672481,26.557346,1,0.047619049,6,42,1,21,2,2,0.095238097,35,0,13.131546,11.931107,9.2591486,10.010225,9.2575502,7.9339323,5.3820271,6.1936531,0,0,0.72722054,11,1,-0.79173434,-0.37982491,0.16119349,2.7687366,-2.201721,-0.32753608,0.17179048,2.8216193,-0.56385899,-0.21605732,0.22745149,3.015415,0.92059356,14.149753,5.4754343,1.3971469,1.3831683,-2.6100085,0,4.7825923,8.0190611,0.9929049,9.1463108,14,1.0509282,0.0042431569,13.959184,6.1854935,3.5555556,12.314095,5.4162641,3.0954499,3.5103362,3,3,1,0,4.888,-4.1649899,8.0119839,0,1,18,1,3,5,0,0,0,2.2081726,-1.2081726,0.1416647,0.29782924,59.885944,47.24316,6.6995511,0,10.324173,0,30.40465,86.182861,26.103939,0,0,0.13689101,0.13689101,7.7675405,0.82258022,0.4377389,0.029253341,0.17741978,0.5622611,0.14816645,226.11546,120.32813,8.0413227,48.770145,154.55748,40.728825,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,274.88559,0,0,0,274.88559,0,6,0,3,0,0,0.42105263,2.0804999,42.170757,18.703831,0,18.439579,0,0,0,70.572739,113.21043,40.219715,8.0591202,16.78553,25.385227,0,5.2434282,20.767498,183.78317,19.132658,32.21954,46.23,0.51875818,5.3923173,3.1780765,8.1767721,274.88559,381.46887,0,0,11.365152,11.365152,213.30315,13.166624,24.932074,277.41199,738,27,100
VHBHGRJDLFMVBX-UHFFFAOYSA-N,FC(F)(F)Oc1c(-c2ccc(C3=C(C#N)C(=O)c4c(N3)ccnc4)cc2)cccc1,3.45,97.91729,53.296516,0,0,3,4,4,0,18,0,42,1,5,30,23,73.840508,1.7581074,0,0,22,0,3,12,0,3,2,0,0,1.3741915,-2.3393791,-0.64869678,0.66356218,2.3496487,-2.2970996,-0.54185611,0.78081697,2.4704678,-1.9955387,-0.47220042,0.83545643,2.6857038,22.241484,3,0.090909094,18,45,2,33,2,5,0.15151516,24,1,21.302753,15.19567,11.850853,14.181434,14.370323,8.7287245,6.309401,9.0075684,0,0,0.8302353,14,0,-0.79140866,-0.42079425,0.068720222,2.544203,-0.91166896,-0.30123937,0.25055629,2.687001,-0.48338875,-0.21648924,0.19384079,2.8568194,7.1439862,7.9425597,4.6595054,5.7990122,5.8157096,-7.0759783,0,13.509351,10.569586,0.036641203,10.643867,8.4170361,1.1922411,0.02392392,23.168043,9.8680553,5.3333335,15.338569,6.4317455,3.4376957,3.2884591,5,1,1,1,5.1507602,-6.7188902,10.463008,0,1,23,1,4,4,1,0,0,2.1401186,-2.1401186,0.24731396,0.13352166,49.099472,57.586304,31.127058,0,8.458519,0,15.295482,28.926888,85.784325,35.725906,17.742489,0,21.890144,0,0.87019515,0.54052895,0.062252179,0.12980488,0.45947105,0.067552701,305.99246,190.06975,21.890144,45.644146,161.56683,23.754002,0.5,1,0,0,0,0,1,0,0,0,1,0,351.6366,0,0,0,351.6366,0,7,0,4,0,0,0.33333334,5.1902838,10.999887,50.301262,0,47.661102,30.233366,3.185575,0,202.34528,0,52.880516,10.32842,23.862217,103.72511,9.8173695,31.401899,29.895395,193.21738,5.6876111,0,75.010002,0.37824166,6.044394,3.6174171,9.5135851,351.6366,490.64523,39.495743,0,0,5.6825762,266.79718,28.758026,45.178318,407.35098,2545,51,162
ACMDXKZEHRFMAQ-UHFFFAOYSA-N,O=C(NC1C2CC3(O)CC1CC(C3)C2)c1c(C2CC2)nc(OCCOC)s1,2.2,100,62.178204,0,0,2,3,4,0,5,0,55,2,6,27,19,86.930283,1.5805507,0,0,20,0,0,28,0,2,4,0,1,1.21711,-2.9913719,-0.50743932,0.47656772,2.9621015,-2.9830501,-0.41329089,0.54065484,3.0027616,-2.7444003,-0.32282373,0.67071933,3.2079146,39.659798,7,0.22580644,5,59,1,31,5,8,0.25806451,53,0,18.595648,16.594629,12.750712,13.060114,13.043756,11.018324,7.1902366,7.4015613,2,2,0.77535844,14,0,-0.83702159,-0.40886232,0.031050049,3.0342345,-1.1618901,-0.32330078,0.13814153,3.0745697,-0.52685571,-0.20859706,0.16214716,3.2658296,7.7061992,9.4979343,6.3280306,1.5440742,1.5440742,-3.776217,0,3.7940984,10.443811,0,14,14,1,0,18.992716,7.3562698,3.5446153,17.868515,6.904006,3.3206906,4.5690494,6,2,1,0,1.92774,-3.44503,10.414952,0,1,20,1,5,7,1,0,0,2.2721093,-2.2721093,0.1070972,0.17100613,115.80472,64.025673,14.925592,8.6190128,43.034321,0,0,60.909191,0,0,0,5.6825762,13.566921,12.911943,0.77849722,0.27415648,0.094737381,0.22150281,0.72584349,0.12676543,264.28418,93.070633,32.161442,75.195763,246.40932,43.034321,0.5,1,0,0,0,0,1,0,0,0,1,0,339.47995,0,0,0,339.47995,0,7,0,5,0,0,0.22222222,2.7151,54.395866,22.044313,14.981856,41.852516,41.209755,35.383869,4.4107962,0,132.07884,34.265114,10.1219,34.862103,53.170643,31.243139,15.49534,0,132.07884,47.111301,66.661552,80.68,0.41972107,5.9541965,3.5295324,9.2094193,339.47995,506.24326,21.753254,0,0,5.6825762,236.61333,30.37888,41.00275,392.51999,1904,43,156
VZQDDSYKVYARDW-UHFFFAOYSA-N,O=C(Nc1cc2C(=O)C(=O)c3c(-c2cc1)cccc3)C(C)(C)C,2.8299999,100,48.281483,0,0,2,2,3,0,12,0,40,1,4,23,16,57.924744,1.4481187,0,0,19,0,0,17,0,1,3,0,0,1.684147,-2.6061282,-0.55792218,0.60470903,2.6150777,-2.5906537,-0.44126225,0.65339816,2.6681378,-2.368078,-0.39769608,0.77151006,2.8601387,22.118519,1,0.039999999,12,42,3,25,4,3,0.12,27,0,16.775656,13.266197,11.541451,13.068549,10.786713,7.4277568,6.3153839,8.2381649,0,0,0.73043448,11,0,-0.81363475,-0.36447746,0.059295002,2.5885272,-1.0002037,-0.23144077,0.12604734,2.6813297,-0.52272707,-0.18443385,0.16851214,2.8837986,4.9374661,7.4686909,4.7401271,4.3053517,4.3053517,-5.1988454,0,9.5820122,8.923996,0,14,14,1,0,17.811199,6.7188368,3.52,12.228417,4.52669,2.3377025,2.4067066,4,1,1,0,3.493,-5.3846798,8.8114491,0,1,16,1,3,2,0,0,0,1.6729848,-1.6729848,0.13961543,0.1946732,49.505104,29.857702,0,8.6190128,29.86657,0,0,28.926888,117.51756,0,0,0,40.700764,0.13689101,0.768282,0.61377704,0.13383669,0.23171799,0.38622293,0.097881302,234.42625,187.28209,40.837654,70.704224,117.84839,29.86657,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,305.13049,0,0,0,305.13049,0,6,0,3,0,0,0.043478262,3.7172,0,34.644756,23.862217,0,54.095581,0,0,129.87344,0,102.73479,8.8623695,71.586647,0,0,6.37115,27.138649,123.50229,16.634007,99.978043,63.240002,0.45137304,5.643856,3.2455828,8.7513599,305.13049,420.77557,40.700764,0,0,5.6825762,214.41852,29.86657,46.383339,307.349,1160,41,126
INQSPINWPQCYLS-UHFFFAOYSA-N,Clc1c(c(C)ccc1)-c1ccc(N2C(=O)c3c(N)ncnc3OCC2)cc1,3.4000001,99.082779,54.719482,0,0,2,2,3,0,18,0,44,1,4,27,17,74.289558,1.6883991,0,0,20,1,0,17,0,4,2,0,0,1.387252,-2.4741554,-0.61142653,0.66007739,2.5030901,-2.6165566,-0.50361347,0.78387612,2.4932175,-2.1961679,-0.42060167,0.85691124,2.7831526,25.838518,2,0.06666667,18,47,1,30,2,2,0.06666667,28,0,18.965891,15.402397,11.533015,13.26722,13.058551,8.8449821,5.5653839,7.5268402,0,0,0.78545743,13,0,-0.81786841,-0.41331825,0.074138544,2.6093767,-1.3349435,-0.31943038,0.21035078,2.7194867,-0.5010339,-0.20344275,0.2712425,2.9112182,7.4146376,10.035668,5.6795645,4.1628747,4.1724372,-5.7728109,0,11.541552,10.522151,0.022724509,14,8.633522,1.1147395,0.013703854,20.280001,8.7885342,4.1599998,14.837232,6.3465672,2.975071,3.4876106,6,2,1,0,3.2639999,-6.3289499,10.421565,1,1,24,1,4,3,0,0,0,2.1385732,-2.1385732,0.12441859,0.15230794,26.223995,75.062866,56.139442,12.949531,0,12.949531,0,59.92947,78.601563,0,0,11.365152,20.21804,2.503756,0.867854,0.48495916,0.095765099,0.13214597,0.51504087,0.036380876,308.90686,172.61798,34.086948,47.03648,183.32536,12.949531,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,355.94333,0,0,0,355.94333,0,7,0,4,0,0,0.22222222,3.72682,47.021389,38.829842,0,39.365837,30.233366,0,3.5006065,146.65897,0,82.373924,10.52409,23.862217,44.570946,3.1243138,14.686357,11.455817,173.18501,44.624619,72.474655,81.339996,0.41024774,5.9068904,3.4660809,9.2048082,355.94333,484.85757,24.932074,0,0,17.742489,232.06129,64.383896,42.674564,380.83499,1863,51,146
SVRHUWKSZKNYFQ-UHFFFAOYSA-N,O=C(Nc1cc(NC(=O)c2ccc(OCc3ncccc3)cc2)c(C)cc1)c1cc(N2CCOCC2)ccc1,3.2,99.558723,82.171791,0,0,3,4,5,0,24,0,69,2,7,39,29,104.70139,1.5174114,0,0,31,0,0,30,0,4,4,0,0,1.0221832,-2.6654024,-0.61280745,0.65087086,2.5984108,-2.7813807,-0.51276284,0.70727932,2.5144992,-2.3859568,-0.43974227,0.81802589,2.8714306,43.164211,8,0.18604651,24,73,2,43,2,10,0.23255815,47,0,27.028522,21.723207,18.195787,20.915638,19.046846,12.839263,9.0229969,12.292827,0,0,0.72542626,23,0,-0.82717657,-0.41886929,0.07493607,2.6655698,-0.99674553,-0.34162989,0.1578563,2.7589004,-0.50609523,-0.20599358,0.18433714,2.9620616,9.1535921,15.262755,10.06932,5.2350483,5.2397823,-7.3641801,0,15.52286,15.161382,0.011010984,14,8.9533653,1.0624708,0.0066007678,30.457544,15.464328,8.9934263,21.369804,10.741189,6.201447,5.8855672,8,2,0,2,4.1360002,-6.4172802,15.084154,0,1,30,0,5,10,3,0,0,3.0736806,-3.0736806,0.083408214,0.12272498,97.503998,149.58505,0,17.238026,0,25.899061,0,155.76016,36.764713,0,0,0,32.816418,5.2812943,0.87712985,0.44278228,0.073145442,0.12287018,0.55721772,0.049724728,456.85196,230.62259,38.097713,63.996773,290.22614,25.899061,0.47826087,0.91666669,0,0,0,0,1,0,0,0,1,0,520.84875,0,0,0,520.84875,0,12,0,5,0,0,0.48717949,5.5766201,14.124202,63.324596,10.999887,78.731674,60.037907,0,0,264.21893,0,67.765945,15.17754,58.724319,27.785418,3.1243138,17.5569,44.291744,285.1452,89.249237,33.326015,92.790001,0.31356117,6.4262648,4.2538195,10.238576,520.84875,720.41089,37.823929,0,0,11.365152,419.68365,25.899061,49.189083,522.60498,6224,59,202
